typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerISO,partnerDesc,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,customsCode,customsDesc,motDesc,qty,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2845110677,0.0,2845110677,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,17901328287,0.0,17901328287,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2601547958,0.0,2601547958,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1112500054,0.0,1112500054,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2277650397,0.0,2277650397,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,7,Vegetables and certain roots and tubers; edible,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,10287827032,0.0,10287827032,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18097735056,0.0,18097735056,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,9,"Coffee, tea, mate and spices",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8661637017,0.0,8661637017,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,10,Cereals,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2466772215,0.0,2466772215,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1740672917,0.0,1740672917,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2454282739,0.0,2454282739,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,13,"Lac; gums, resins and other vegetable saps and extracts",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1510289451,0.0,1510289451,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,124094177,0.0,124094177,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7182323428,0.0,7182323428,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,17,Sugars and sugar confectionery,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4250260265,0.0,4250260265,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,18,Cocoa and cocoa preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5145880844,0.0,5145880844,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7362989215,0.0,7362989215,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8558104820,0.0,8558104820,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,21,Miscellaneous edible preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4805668582,0.0,4805668582,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,24675283943,0.0,24675283943,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3756746574,0.0,3756746574,4,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8203505526,0.0,8203505526,0,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5428447783,0.0,5428447783,0,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2934224007,0.0,2934224007,0,False
C,A,20170101,2017,52,2017,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2173591950,0.0,2173591950,0,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2783132644,0.0,2783132644,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1179711487,0.0,1179711487,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2435235786,0.0,2435235786,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4552938784,0.0,4552938784,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18516223156,0.0,18516223156,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2707049764,0.0,2707049764,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,7,Vegetables and certain roots and tubers; edible,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,10935876086,0.0,10935876086,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18911887036,0.0,18911887036,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,9,"Coffee, tea, mate and spices",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8029704205,0.0,8029704205,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,10,Cereals,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2699593929,0.0,2699593929,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2021097452,0.0,2021097452,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2528637833,0.0,2528637833,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,13,"Lac; gums, resins and other vegetable saps and extracts",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1667036255,0.0,1667036255,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,115648023,0.0,115648023,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7081796536,0.0,7081796536,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,17,Sugars and sugar confectionery,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4368819191,0.0,4368819191,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,18,Cocoa and cocoa preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4856588191,0.0,4856588191,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8175083447,0.0,8175083447,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9298642296,0.0,9298642296,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,21,Miscellaneous edible preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7940758325,0.0,7940758325,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,26087265327,0.0,26087265327,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2246922311,0.0,2246922311,4,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8427160832,0.0,8427160832,0,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5982315119,0.0,5982315119,0,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3346439702,0.0,3346439702,0,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2788670323,2685245893.0,2788670323,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,7,Vegetables and certain roots and tubers; edible,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,11487648815,10811934754.0,11487648815,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,19547138268,18130647886.0,19547138268,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,9,"Coffee, tea, mate and spices",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8055220402,7832652147.0,8055220402,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,10,Cereals,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2476832082,2354173177.0,2476832082,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2032297286,1900603448.0,2032297286,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2399357061,2305769263.0,2399357061,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,13,"Lac; gums, resins and other vegetable saps and extracts",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1572078601,1531235373.0,1572078601,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,131930054,117721407.0,131930054,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6459229971,6247984590.0,6459229971,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,17,Sugars and sugar confectionery,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4434290824,4267336995.0,4434290824,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,18,Cocoa and cocoa preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5127504349,5003622531.0,5127504349,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8809104655,8482697839.0,8809104655,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,21,Miscellaneous edible preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8571086695,8375146123.0,8571086695,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3379452305,3229335346.0,3379452305,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2190278060,2143345308.0,2190278060,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4477918930,3846015890.0,4477918930,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,27555437754,26468638234.0,27555437754,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8764365118,8612654614.0,8764365118,0,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5654695308,5511734066.0,5654695308,0,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,8982270862,8459480664.0,8982270862,0,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3047602381,3011132425.0,3047602381,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18501028398,17474729251.0,18501028398,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1064785610,1019942184.0,1064785610,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2585839730,2233717259.0,2585839730,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9455097419,0.0,9455097419,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,17538349771,0.0,17538349771,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,989023616,0.0,989023616,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2560641889,0.0,2560641889,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,7,Vegetables and certain roots and tubers; edible,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,12787129748,0.0,12787129748,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,8,"Fruit and nuts, edible; peel of citrus fruit or melons",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,19474513771,0.0,19474513771,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,9,"Coffee, tea, mate and spices",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7899993718,0.0,7899993718,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,10,Cereals,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2692710193,0.0,2692710193,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2022167470,0.0,2022167470,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2519553293,0.0,2519553293,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6867804394,0.0,6867804394,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6080139330,0.0,6080139330,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,17,Sugars and sugar confectionery,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4911293814,0.0,4911293814,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9544458301,0.0,9544458301,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9150987266,0.0,9150987266,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,26892915123,0.0,26892915123,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3700007240,0.0,3700007240,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4049505627,0.0,4049505627,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,13,"Lac; gums, resins and other vegetable saps and extracts",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1543724506,0.0,1543724506,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,18,Cocoa and cocoa preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5189357598,0.0,5189357598,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,21,Miscellaneous edible preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9767480033,0.0,9767480033,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2166833408,0.0,2166833408,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2960871121,0.0,2960871121,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2704773889,0.0,2704773889,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,177252925,0.0,177252925,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3353883591,0.0,3353883591,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5190270952,0.0,5190270952,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,2,Meat and edible meat offal,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,11995695705,0.0,11995695705,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,23683287740,0.0,23683287740,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,3298344177,0.0,3298344177,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,1192051235,0.0,1192051235,4,False
